,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,iBAQ SPORO1,iBAQ SPORO2,iBAQ SPORO3,iBAQ WALL1,iBAQ WALL2,iBAQ WALL3,iBAQ SPORO4,iBAQ SPORO5,iBAQ SPORO6,iBAQ WALL4,iBAQ WALL5,iBAQ WALL6,log_sum,FDR2,Prediction,SP(Sec/SPI),OTHER,CS Position
cgd6_960-RA-p1,506,16.943822,0.18696,+,0.7261656819994411,-1.2290113803918428,16.943822,Cysteinyl-tRNA synthetase,862820.0,978810.0,869520.0,519890.0,581680.0,1132300.0,38662000.0,39865000.0,32194000.0,603790.0,857980.0,1454700.0,6.994839319390451,-0.18696,OTHER,0.004202,0.995798,
cgd1_50-RA-p1,507,15.657086999999999,0.20284000000000002,-,0.6909236981776684,1.1947109647778404,-15.657086999999999,Uncharacterized protein with Tetratricopeptide repeat,0.0,0.0,0.0,0.0,0.0,0.0,129310.0,120080.0,146780.0,176320.0,301330.0,160600.0,4.935515662775282,-0.20284000000000002,OTHER,0.000607,0.999393,
cgd8_1860-RA-p1,508,15.601563,0.20317000000000002,+,0.6902208355195203,-1.1931681091411348,15.601563,LisH motif/WD40/YVTN repeat containing protein,98106.0,56176.0,43217.0,27036.0,68254.0,119920.0,4971700.0,3232200.0,4039200.0,0.0,0.0,0.0,6.023108665833538,-0.20317000000000002,OTHER,0.001586,0.9984139999999999,
cgd8_4790-RA-p1,509,15.553562,0.20356,-,0.6893916435414766,1.1918298647321677,-15.553562,Vacuolar ATP synthase subunit,2970400.0,1359400.0,1721400.0,16796000.0,12182000.0,18624000.0,40379000.0,44195000.0,35046000.0,12485000.0,9064300.0,10187000.0,7.232592740383658,-0.20356,OTHER,0.012379000000000001,0.9876209999999999,
cgd5_830-RA-p1,510,15.466729999999998,0.20431,-,0.6878014796274716,1.1893985041926023,-15.466729999999998,Signal Peptide Uncharacterized transmembrane Protein,0.0,0.0,0.0,0.0,0.0,0.0,389300.0,430840.0,200820.0,552990.0,399860.0,510870.0,5.316089218175442,-0.20431,OTHER,0.15532100000000001,0.8446790000000001,
cgd7_3250-RA-p1,511,15.428833,0.20448,+,0.6874418504784793,-1.1883330783102457,15.428833,Uncharacterized Protein,486420.0,0.0,0.0,0.0,0.0,0.0,29606000.0,25128000.0,26700000.0,797130.0,863290.0,574570.0,6.845900794140921,-0.20448,OTHER,0.00032599999999999996,0.999674,
cgd7_4810-RA-p1,512,15.373153,0.20479,-,0.686786821821987,1.1867629494820806,-15.373153,Fibronectin II collagen-binding/PA14 domain containing protein,74343000.0,64413000.0,58352000.0,330290000.0,456630000.0,565590000.0,880440000.0,890720000.0,786770000.0,277080000.0,268670000.0,241390000.0,8.610543767926707,-0.20479,SP(Sec/SPI),0.884533,0.11546700000000001,CS pos: 22-23. ALS-QT. Pr: 0.6558
cgd6_263-RA-p1,513,15.027524,0.20906,+,0.677863435903897,-1.1768874302396723,15.027524,Coatomer beta,341400.0,726950.0,434650.0,191800.0,242160.0,213060.0,16988000.0,12383000.0,14735000.0,771720.0,537680.0,804100.0,6.6053905315954164,-0.20906,OTHER,0.001289,0.998711,
cgd6_1000-RA-p1,514,14.861721,0.21074,-,0.6744022471399808,1.1720691040090585,-14.861721,Uncharacterized protein,0.0,0.0,0.0,396340.0,875640.0,532560.0,5716600.0,6775200.0,6427400.0,713170.0,1641800.0,1349700.0,6.308713954421582,-0.21074,SP(Sec/SPI),0.970081,0.029919,CS pos: 26-27. CFG-KD. Pr: 0.7086
cgd7_4160-RA-p1,515,14.50271,0.21559,-,0.6645621595652166,1.1614491627919976,-14.50271,Glycosyltransferase 2-like,556010.0,540670.0,254100.0,2034000.0,2458200.0,2643000.0,26462000.0,25357000.0,20681000.0,8955200.0,10331000.0,8291000.0,6.95650131001365,-0.21559,OTHER,0.006246,0.9937540000000001,
cgd3_1690-RA-p1,516,14.326851000000001,0.21785,-,0.6600519383056491,1.1561507442278391,-14.326851000000001,Uncharacterized protein,1520800.0,2082400.0,1322700.0,10575000.0,15061000.0,9129900.0,53698000.0,50806000.0,47984000.0,15500000.0,13717000.0,14656000.0,7.29382791024406,-0.21785,SP(Sec/SPI),0.8438829999999999,0.156117,CS pos: 22-23. NYS-EE. Pr: 0.3415
cgd3_1950-RA-p1,517,14.296241,0.21799000000000002,+,0.6597740787428099,-1.1552218607124685,14.296241,unspecified product,511010.0,442070.0,501320.0,2520200.0,0.0,0.0,5963100.0,6116200.0,4571900.0,0.0,0.0,0.0,6.2352295562093705,-0.21799000000000002,OTHER,0.007809999999999999,0.99219,
cgd8_70-RA-p1,518,14.215289000000002,0.21865,-,0.6584665585595934,1.152755693420019,-14.215289000000002,Calcineurin-like phosphoesterase,1244200.0,266410.0,991930.0,1823500.0,2354600.0,3371800.0,9010200.0,5713300.0,7022200.0,5641100.0,7446700.0,6850900.0,6.634618653159475,-0.21865,OTHER,0.390944,0.609056,
cgd4_3880-RA-p1,519,14.110748999999998,0.21975,+,0.6562960682167887,-1.1495500667616951,14.110748999999998,Emap RNA binding domain protein,1104000.0,640610.0,771440.0,334050.0,812710.0,855070.0,28433000.0,24940000.0,23501000.0,749770.0,1110500.0,490580.0,6.843765868671067,-0.21975,OTHER,0.001181,0.998819,
cgd7_1730-RA-p1,520,14.001135000000001,0.22115,-,0.6535492224903052,1.146163243125167,-14.001135000000001,CpCCp1/Cpa135,35717000.0,41274000.0,31606000.0,155920000.0,153590000.0,233180000.0,453010000.0,327860000.0,345320000.0,166280000.0,148790000.0,163820000.0,8.274228493373617,-0.22115,SP(Sec/SPI),0.993183,0.006817,CS pos: 21-22. VTA-KD. Pr: 0.9238
cgd1_780-RA-p1,521,13.683295000000001,0.22607,-,0.6440315423463889,1.136190690074765,-13.683295000000001,Uncharacterized protein,669840.0,751730.0,94477.0,3673000.0,5465600.0,5634600.0,29994000.0,35032000.0,30042000.0,4336400.0,6271800.0,6044800.0,7.028063489517707,-0.22607,OTHER,0.000325,0.999675,
cgd7_5180-RA-p1,522,13.640101000000001,0.22649,+,0.6432286383303999,-1.1348175861254657,13.640101000000001,Eukaryotic translation initiation factor 3 subunit H [EIF3H].,1951200.0,2127500.0,1654900.0,875600.0,866120.0,1766100.0,23917000.0,25979000.0,26227000.0,1429200.0,996380.0,669940.0,6.867565394415784,-0.22649,OTHER,0.0026609999999999997,0.997339,
cgd6_2210-RA-p1,523,13.639823999999999,0.22649,-,0.6432286383303999,1.1348087664845397,-13.639823999999999,Uncharacterized transmembrane Protein,723610.0,2813100.0,3286100.0,53258000.0,78629000.0,88792000.0,219020000.0,174590000.0,198260000.0,22651000.0,21486000.0,19082000.0,7.866578154984388,-0.22649,OTHER,0.000583,0.999417,
cgd6_2040-RA-p1,524,13.634801000000001,0.22649,+,0.6432286383303999,-1.134648803793411,13.634801000000001,Oligosaccharyl transferase STT3 protein,746260.0,326250.0,319500.0,97955.0,78915.0,173300.0,15343000.0,10325000.0,10712000.0,1218000.0,809480.0,800140.0,6.533070538947262,-0.22649,OTHER,0.000307,0.999693,
cgd8_2200-RA-p1,525,13.479164,0.22741,+,0.6414750659530107,-1.1296629573739492,13.479164,Actin,314140.0,387720.0,325730.0,272960.0,385810.0,443710.0,4578600.0,7523100.0,5414600.0,0.0,0.0,0.0,6.214101072806219,-0.22741,OTHER,0.001939,0.9980610000000001,
cgd2_300-RA-p1,526,13.359941000000001,0.22914,+,0.6381966410743125,-1.125804540218044,13.359941000000001,Histidine kinase/DNA gyrase B/HSP90-like ATPase,0.0,10657.0,0.0,0.0,9142.4,0.0,3112200.0,1881300.0,1806800.0,0.0,0.0,0.0,5.7546094583092815,-0.22914,OTHER,0.000699,0.999301,
cgd6_570-RA-p1,527,13.316847000000001,0.22941,-,0.6376872046734896,1.1244014100748752,-13.316847000000001,60S ribosomal protein L23,23949000.0,20011000.0,16564000.0,116640000.0,106950000.0,158940000.0,233600000.0,216250000.0,182690000.0,66166000.0,67047000.0,66058000.0,8.02628295216611,-0.22941,OTHER,0.050109,0.949891,
cgd7_2940-RA-p1,528,13.246865,0.23026999999999997,+,0.6360685269981633,-1.1221131104014486,13.246865,Coatomer subunit delta,682780.0,563610.0,280050.0,358540.0,486490.0,515900.0,24599000.0,22307000.0,19094000.0,352680.0,0.0,631950.0,6.7651219285296404,-0.23026999999999997,OTHER,0.001228,0.9987719999999999,
cgd5_1370-RA-p1,529,13.136201999999999,0.23187,-,0.6330729934122521,1.118469818125764,-13.136201999999999,Uncharacterized protein,2811400.0,1853300.0,2517300.0,11800000.0,9921000.0,15156000.0,111830000.0,113000000.0,110860000.0,29580000.0,67772000.0,51884000.0,7.644262111224632,-0.23187,OTHER,0.10445399999999999,0.895546,
cgd8_500-RA-p1,530,12.774099,0.23801999999999998,-,0.6217474939249656,1.1063302776421557,-12.774099,EF-hand calcium-binding domain containing protein,180010.0,195360.0,75607.0,6396200.0,4586000.0,8488000.0,29779000.0,34309000.0,25599000.0,3250700.0,3032100.0,2218200.0,6.993102397252769,-0.23801999999999998,OTHER,0.001045,0.9989549999999999,
cgd8_4940-RA-p1,531,12.611057,0.24068,+,0.6169390230690067,-1.100751488637249,12.611057,Alpha-trehalose-phosphate synthase,34350.0,129150.0,42421.0,0.0,0.0,0.0,942020.0,587480.0,433980.0,46630.0,39536.0,40268.0,5.2817594263697405,-0.24068,OTHER,0.00022,0.9997799999999999,
cgd6_1490-RA-p1,532,12.534008,0.24169000000000002,-,0.615127105507079,1.098089967558363,-12.534008,Calcium load-activated calcium channel,81576.0,0.0,0.0,535310.0,0.0,542090.0,10543000.0,12869000.0,4170900.0,3063800.0,2904500.0,1555400.0,6.480313333630603,-0.24169000000000002,OTHER,0.003878,0.996122,
cgd6_880-RA-p1,533,12.524375,0.24169000000000002,+,0.615127105507079,-1.0977560626172296,12.524375,Gdb1p glycogen debranching enzyme,4716400.0,6076800.0,4317800.0,1617000.0,1693800.0,2247000.0,81594000.0,65425000.0,67373000.0,4725700.0,3819800.0,5022400.0,7.316370013142188,-0.24169000000000002,OTHER,0.00023999999999999998,0.99976,
cgd8_3450-RA-p1,534,12.494894,0.24169000000000002,-,0.615127105507079,1.0967325761559181,-12.494894,60S ribosomal protein L17/L22,51933000.0,51904000.0,32009000.0,288820000.0,288660000.0,382110000.0,814840000.0,719070000.0,599060000.0,189280000.0,175240000.0,182840000.0,8.497823825368194,-0.24169000000000002,OTHER,0.000795,0.9992049999999999,
cgd2_2130-RA-p1,535,12.391812,0.24270999999999998,+,0.6133048882243816,-1.0931348159856602,12.391812,ATP-dependent 6-phosphofructokinase,973100.0,1460300.0,601500.0,236510.0,265380.0,448640.0,25294000.0,19899000.0,21607000.0,1303100.0,1132900.0,2169400.0,6.798137278567648,-0.24270999999999998,OTHER,0.000925,0.999075,
cgd6_2070-RA-p1,536,12.337723,0.24299,+,0.6128060063031316,-1.091235015468511,12.337723,Clathrin/coatomer adaptor N-terminal,57696.0,43786.0,29451.0,0.0,0.0,0.0,367180.0,144230.0,75598.0,0.0,0.0,37788.0,4.799184841908305,-0.24299,OTHER,0.00031800000000000003,0.999682,
Cgd8_1390-RA-p1,537,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186050.0,736390.0,1031100.0,5.2116410620657385,-0.24495,OTHER,0.000509,0.999491,
cgd2_3130-RA-p1,538,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589900.0,2097500.0,2400300.0,5.705271996342552,-0.24495,OTHER,0.00041600000000000003,0.999584,
cgd2_3500-RA-p1,539,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42731.0,124690.0,103310.0,4.353356741374574,-0.24495,OTHER,0.11481400000000001,0.885186,
cgd6_5180-RA-p1,540,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570670.0,668590.0,719930.0,5.21289530937043,-0.24495,OTHER,0.0005110000000000001,0.999489,
cgd3_2130-RA-p1,541,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506400.0,2669800.0,1874800.0,5.769069468629418,-0.24495,SP(Sec/SPI),0.988866,0.011134,CS pos: 25-26. CQS-YE. Pr: 0.7022
cgd8_5080-RA-p1,542,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733720.0,969470.0,813850.0,5.321708871225506,-0.24495,SP(Sec/SPI),0.94986,0.05014,CS pos: 28-29. VKS-QI. Pr: 0.8538
cgd7_3500-RA-p1,543,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Leo1-like protein,0.0,0.0,0.0,113140.0,186260.0,350650.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733765516578241,-0.24495,OTHER,0.002091,0.997909,
cgd8_620-RA-p1,544,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827900.0,2088700.0,1422600.0,5.6482949432630924,-0.24495,OTHER,0.066626,0.9333739999999999,
cgd8_150-RA-p1,545,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Thrombospondin type-1 (TSP1) repeat-containing protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409300.0,922770.0,105890.0,5.307845329754104,-0.24495,OTHER,0.475991,0.5240090000000001,
cgd5_1530-RA-p1,546,12.208072,0.24495,-,0.6093297873738197,1.0866470819730667,-12.208072,Uncharacterized protein,0.0,0.0,0.0,226310.0,203640.0,204350.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723113465349839,-0.24495,SP(Sec/SPI),0.9989549999999999,0.001045,CS pos: 18-19. TSG-TP. Pr: 0.8481
cgd7_610-RA-p1,547,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,286440.0,297380.0,163770.0,0.0,0.0,0.0,4.794482237437841,-0.24766,OTHER,0.00065,0.99935,
cgd5_2750-RA-p1,548,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,WH2 domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,1481900.0,1001300.0,1101500.0,0.0,0.0,0.0,5.475271569801028,-0.24766,OTHER,0.279965,0.7200350000000001,
cgd8_1150-RA-p1,549,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Cytidyltransferase-like domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,2707100.0,1897700.0,2346700.0,0.0,0.0,0.0,5.762897281050907,-0.24766,OTHER,0.000772,0.9992280000000001,
cgd8_3300-RA-p1,550,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Kinesin-like protein,0.0,0.0,0.0,0.0,0.0,0.0,517810.0,397250.0,339550.0,0.0,0.0,0.0,5.019327498756999,-0.24766,OTHER,0.000713,0.999287,
cgd8_1080-RA-p1,551,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,STXBP/UNC-18/SEC1 syntaxin involved in golgi transport,0.0,0.0,0.0,0.0,0.0,0.0,667420.0,542820.0,685130.0,0.0,0.0,0.0,5.198512756263344,-0.24766,OTHER,0.000688,0.9993120000000001,
cgd8_3230-RA-p1,552,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,AP2/ERF domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,394910.0,199120.0,241530.0,0.0,0.0,0.0,4.84279639517558,-0.24766,OTHER,0.000743,0.999257,
cgd5_2990-RA-p1,553,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical,0.0,0.0,0.0,0.0,0.0,0.0,1490300.0,1048900.0,852640.0,0.0,0.0,0.0,5.451254111465117,-0.24766,OTHER,0.0005780000000000001,0.9994219999999999,
cgd5_2910-RA-p1,554,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Alpha amylase,0.0,0.0,0.0,0.0,0.0,0.0,406010.0,40689.0,182030.0,0.0,0.0,0.0,4.719282246511105,-0.24766,OTHER,0.001342,0.998658,
cgd5_2880-RA-p1,555,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,C1p1p GTpase. Pre-mRNA cleavaage complex protein,0.0,0.0,0.0,0.0,0.0,0.0,1206300.0,629890.0,905080.0,0.0,0.0,0.0,5.358770567213587,-0.24766,OTHER,0.009840999999999999,0.990159,
cgd8_100-RA-p1,556,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,764050.0,646600.0,226670.0,0.0,0.0,0.0,5.134952320751409,-0.24766,OTHER,0.001248,0.9987520000000001,
cgd7_670-RA-p1,557,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,t-SNARE domain-containing protein,0.0,0.0,0.0,0.0,0.0,0.0,593120.0,310040.0,192140.0,0.0,0.0,0.0,4.960351841621765,-0.24766,OTHER,0.00034500000000000004,0.999655,
cgd7_970-RA-p1,558,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Syf1p. protein with 8 HAT domains,0.0,0.0,0.0,0.0,0.0,0.0,239350.0,84806.0,65157.0,0.0,0.0,0.0,4.511117659941281,-0.24766,OTHER,0.000493,0.9995069999999999,
cgd8_1070-RA-p1,559,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Actin,0.0,0.0,0.0,0.0,0.0,0.0,69067.0,322790.0,100040.0,0.0,0.0,0.0,4.6126929278281965,-0.24766,OTHER,0.0016170000000000002,0.998383,
cgd8_3240-RA-p1,560,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized Protein,0.0,0.0,0.0,0.0,0.0,0.0,1679100.0,1417300.0,954210.0,0.0,0.0,0.0,5.528339184496729,-0.24766,OTHER,0.0015300000000000001,0.9984700000000001,
cgd8_290-RA-p1,561,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Serine-threonine protein phosphatase,0.0,0.0,0.0,0.0,0.0,0.0,881180.0,1420800.0,1797500.0,0.0,0.0,0.0,5.533547525927495,-0.24766,SP(Sec/SPI),0.597777,0.402223,CS pos: 28-29. VNS-HI. Pr: 0.4494
cgd8_4550-RA-p1,562,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,364580.0,649880.0,613730.0,0.0,0.0,0.0,5.132523837022029,-0.24766,OTHER,0.000459,0.999541,
cgd5_3310-RA-p1,563,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein with WD40 repeat,0.0,0.0,0.0,0.0,0.0,0.0,297980.0,475260.0,303080.0,0.0,0.0,0.0,4.952760164291102,-0.24766,OTHER,0.000487,0.9995129999999999,
cgd5_330-RA-p1,564,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,775980.0,516950.0,517450.0,0.0,0.0,0.0,5.178588497098773,-0.24766,OTHER,0.000319,0.9996809999999999,
cgd5_3300-RA-p1,565,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,"Zinc finger, RING/FYVE/PHD-type domain containg protein",0.0,0.0,0.0,0.0,0.0,0.0,123060.0,85291.0,115010.0,0.0,0.0,0.0,4.430506393189568,-0.24766,OTHER,0.000715,0.9992850000000001,
cgd8_460-RA-p1,566,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Metallo-beta-lactamase,0.0,0.0,0.0,0.0,0.0,0.0,697450.0,303980.0,337350.0,0.0,0.0,0.0,5.047527969772476,-0.24766,OTHER,0.0012259999999999999,0.9987739999999999,
cgd7_5120-RA-p1,567,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,727300.0,44513.0,324880.0,0.0,0.0,0.0,4.960903825405227,-0.24766,OTHER,0.000566,0.999434,
cgd8_3860-RA-p1,568,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,312650.0,486230.0,239690.0,0.0,0.0,0.0,4.9372545274178155,-0.24766,OTHER,0.000736,0.9992639999999999,
cgd8_880-RA-p1,569,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Transcription initiation factor TFIIB Sua7p ZnR+2cyclins,0.0,0.0,0.0,0.0,0.0,0.0,2287200.0,1022500.0,1071400.0,0.0,0.0,0.0,5.562401920153271,-0.24766,OTHER,0.00112,0.9988799999999999,
cgd8_3770-RA-p1,570,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,DNAJ like chaperone,0.0,0.0,0.0,0.0,0.0,0.0,3952000.0,4427200.0,6727600.0,0.0,0.0,0.0,6.099991233544684,-0.24766,OTHER,0.0011330000000000001,0.9988670000000001,
cgd8_890-RA-p1,571,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,CobW/HypB/UreG nucleotide-binding domain-containing hydrolase,0.0,0.0,0.0,0.0,0.0,0.0,902020.0,449590.0,880050.0,0.0,0.0,0.0,5.269446783209178,-0.24766,OTHER,0.01345,0.98655,
cgd8_4090-RA-p1,572,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,2076800.0,994050.0,1085000.0,0.0,0.0,0.0,5.539478617825985,-0.24766,OTHER,0.002983,0.997017,
cgd4_820-RA-p1,573,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,WD40-repeat-containing protein,0.0,0.0,0.0,0.0,0.0,0.0,409950.0,322060.0,411490.0,0.0,0.0,0.0,4.979054922895142,-0.24766,OTHER,0.001301,0.998699,
cgd8_340-RA-p1,574,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Exoribonuclease domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,1313100.0,1547000.0,1157400.0,0.0,0.0,0.0,5.524774639387758,-0.24766,OTHER,0.000793,0.999207,
cgd8_40-RA-p1,575,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized Secreted Protein (SKSR gene family),0.0,0.0,0.0,0.0,0.0,0.0,2654700.0,2057000.0,1507200.0,0.0,0.0,0.0,5.71453232736063,-0.24766,SP(Sec/SPI),0.916949,0.083051,CS pos: 25-26. IQA-AE. Pr: 0.8085
cgd7_5240-RA-p1,576,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,HAD-like domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,1819000.0,1918600.0,3831900.0,0.0,0.0,0.0,5.799885947268488,-0.24766,OTHER,0.001359,0.998641,
cgd7_5300-RA-p1,577,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Rab geranylgeranyltransferase alpha subunit,0.0,0.0,0.0,0.0,0.0,0.0,1331500.0,1361000.0,1071900.0,0.0,0.0,0.0,5.496514518697745,-0.24766,OTHER,0.00054,0.99946,
cgd7_5340-RA-p1,578,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,1847300.0,1203800.0,1474800.0,0.0,0.0,0.0,5.576523707917533,-0.24766,OTHER,0.000958,0.999042,
cgd7_60-RA-p1,579,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Hat1-like acetyltransferase,0.0,0.0,0.0,0.0,0.0,0.0,1754900.0,705710.0,1096700.0,0.0,0.0,0.0,5.471940467162623,-0.24766,OTHER,0.000354,0.9996459999999999,
cgd8_710-RA-p1,580,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Myosin motor domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,119780.0,19750.0,20591.0,0.0,0.0,0.0,4.125267047683256,-0.24766,OTHER,0.000616,0.999384,
cgd7_520-RA-p1,581,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Cyclophilin-like peptidyl-prolyl cis-trans isomerase,0.0,0.0,0.0,0.0,0.0,0.0,228200.0,128780.0,65841.0,0.0,0.0,0.0,4.546975302970055,-0.24766,OTHER,0.000678,0.9993219999999999,
cgd8_1340-RA-p1,582,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,73859.0,35908.0,37914.0,0.0,0.0,0.0,4.090143378404875,-0.24766,OTHER,0.000852,0.9991479999999999,
cgd8_1450-RA-p1,583,12.208072,0.24766,+,0.604568759753082,-1.0866470819730667,12.208072,G-protein beta WD-40 repeat,0.0,0.0,0.0,0.0,0.0,0.0,922920.0,457480.0,659130.0,0.0,0.0,0.0,5.23034885180781,-0.24766,OTHER,0.000822,0.999178,
