,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,log_sum,Prediction,SP(Sec/SPI),OTHER,CS Position,TM,SP,PREDICTION,Gene_id,Gene_acc,SignedRank,log10iBAQ,Desc,t_gondii_ortho,p_falciparum,p_falciparum_ortho,n_caninum_ortho
cgd7_5140-RA-p1,235,3.6165199999999995,1.0,+,-0.000390689249910088,0.5582908711656444,3.6165199999999995,Uncharacterized Protein,8.498070131683551,SP(Sec/SPI),0.973426,0.026574,CS pos: 19-20. VKG-AK. Pr: 0.7243,0,Y,n4-14c19/20o,cgd7_5140-RA-p1,235,3.6165199999999995,8.498070131683551,Uncharacterized Protein,True,False,True,True
cgd3_3740-RA-p1,236,3.5983120000000004,1.0,+,-0.000390689249910088,0.5560988171539929,3.5983120000000004,p-type ATPase 2,6.640565571305806,OTHER,0.001399,0.9986010000000001,,7,0,o239-258i354-375o409-428i440-465o485-502i727-749o784-811i,cgd3_3740-RA-p1,236,3.5983120000000004,6.640565571305806,p-type ATPase 2,True,False,True,True
cgd7_2680-RA-p1,237,3.574181,1.0,-,-0.000390689249910088,-0.5531765418212247,-3.574181,Clathrin assembly protein,6.8379968700953375,OTHER,0.0036130000000000003,0.9963870000000001,,0,0,o,cgd7_2680-RA-p1,237,-3.574181,6.8379968700953375,Clathrin assembly protein,True,False,True,True
cgd4_230-RA-p1,238,3.4406440000000003,1.0,-,-0.000390689249910088,-0.5366397389290113,-3.4406440000000003,Uncharacterized protein,6.609562929737397,SP(Sec/SPI),0.5952930000000001,0.40470700000000004,CS pos: 26-27. ALS-EN. Pr: 0.5135,1,0,o6-25i,cgd4_230-RA-p1,238,-3.4406440000000003,6.609562929737397,Uncharacterized protein,False,False,False,False
cgd4_2090-RA-p1,239,3.434961,1.0,-,-0.000390689249910088,-0.5359218105131975,-3.434961,SET domain containing protein,6.346376123164185,OTHER,0.000294,0.999706,,0,0,o,cgd4_2090-RA-p1,239,-3.434961,6.346376123164185,SET domain containing protein,True,False,True,True
cgd6_313-RA-p1,240,3.4071919999999998,1.0,+,-0.000390689249910088,0.532396607354512,3.4071919999999998,Uncharacterized protein,8.693785847217654,SP(Sec/SPI),0.74684,0.25316,CS pos: 20-21. GNS-YQ. Pr: 0.4095,0,Y,n6-17c22/23o,cgd6_313-RA-p1,240,3.4071919999999998,8.693785847217654,Uncharacterized protein,False,False,False,False
cgd5_3500-RA-p1,241,3.39056,1.0,+,-0.000390689249910088,0.5302714341394705,3.39056,Major facilitator superfamily domain containing protein,7.0815112476323305,OTHER,0.0046630000000000005,0.995337,,10,0,i28-49o79-102i109-129o135-155i167-189o201-218i279-302o359-388i400-422o448-468i,cgd5_3500-RA-p1,241,3.39056,7.0815112476323305,Major facilitator superfamily domain containing protein,False,False,False,False
cgd1_2470-RA-p1,242,3.385444,1.0,-,-0.000390689249910088,-0.5296156343519832,-3.385444,Serine/threonine-protein phosphatase 2A activator,6.4128350384153405,OTHER,0.0005110000000000001,0.999489,,0,0,o,cgd1_2470-RA-p1,242,-3.385444,6.4128350384153405,Serine/threonine-protein phosphatase 2A activator,True,False,True,False
cgd7_4160-RA-p1,243,3.3513029999999997,1.0,+,-0.000390689249910088,0.5252136953014264,3.3513029999999997,Glycosyltransferase 2-like,7.355625815970905,OTHER,0.006246,0.9937540000000001,,1,0,i20-43o,cgd7_4160-RA-p1,243,3.3513029999999997,7.355625815970905,Glycosyltransferase 2-like,True,False,False,True
cgd5_3460-RA-p1,244,3.3414089999999996,1.0,-,-0.000390689249910088,-0.5239296380360989,-3.3414089999999996,5-Nucleotidase/apyrase,7.060925564947578,OTHER,0.00078,0.9992200000000001,,0,0,o,cgd5_3460-RA-p1,244,-3.3414089999999996,7.060925564947578,5-Nucleotidase/apyrase,True,False,False,True
cgd2_3050-RA-p1,245,3.341269,1.0,+,-0.000390689249910088,0.5239114413707874,3.341269,Uncharacterized protein,7.705902466492772,OTHER,0.0013289999999999999,0.9986709999999999,,0,0,o,cgd2_3050-RA-p1,245,3.341269,7.705902466492772,Uncharacterized protein,False,False,False,False
cgd7_20-RA-p1,246,3.3274510000000004,1.0,-,-0.000390689249910088,-0.5221116687789291,-3.3274510000000004,Ankyrin repeat-containing protein,6.963303775667555,OTHER,0.00022799999999999999,0.9997719999999999,,0,0,o,cgd7_20-RA-p1,246,-3.3274510000000004,6.963303775667555,Ankyrin repeat-containing protein,True,False,True,True
cgd6_4130-RA-p1,247,3.314043,1.0,-,-0.000390689249910088,-0.5203581391290538,-3.314043,Anamorsin,7.0470153946871825,OTHER,0.00046699999999999997,0.999533,,0,0,o,cgd6_4130-RA-p1,247,-3.314043,7.0470153946871825,Anamorsin,False,False,True,False
cgd8_1680-RA-p1,248,3.298401,1.0,-,-0.000390689249910088,-0.5183034534615097,-3.298401,SSNA1,6.866724564747087,OTHER,0.000918,0.999082,,0,0,o,cgd8_1680-RA-p1,248,-3.298401,6.866724564747087,SSNA1,False,False,False,False
cgd7_1730-RA-p1,249,3.2700150000000003,1.0,+,-0.000390689249910088,0.5145497448322394,3.2700150000000003,CpCCp1/Cpa135,8.788739745451252,SP(Sec/SPI),0.993183,0.006817,CS pos: 21-22. VTA-KD. Pr: 0.9238,0,Y,n6-17c21/22o,cgd7_1730-RA-p1,249,3.2700150000000003,8.788739745451252,CpCCp1/Cpa135,True,False,True,True
cgd6_3640-RA-p1,250,3.2459580000000003,1.0,-,-0.000390689249910088,-0.5113428961167544,-3.2459580000000003,"Disulfide-isomerase, signal peptide plus ER retention motif",7.455235803003357,SP(Sec/SPI),0.9377780000000001,0.062222,CS pos: 24-25. ISC-NK. Pr: 0.7310,0,Y,n8-19c24/25o,cgd6_3640-RA-p1,250,-3.2459580000000003,7.455235803003357,"Disulfide-isomerase, signal peptide plus ER retention motif",False,False,True,False
cgd3_3470-RA-p1,251,3.221393,1.0,-,-0.000390689249910088,-0.508043710637725,-3.221393,Proliferating cell nuclear antigen,6.909437277323631,OTHER,0.002579,0.9974209999999999,,0,0,o,cgd3_3470-RA-p1,251,-3.221393,6.909437277323631,Proliferating cell nuclear antigen,False,False,True,False
cgd8_3940-RA-p1,252,3.217612,1.0,-,-0.000390689249910088,-0.5075336729456257,-3.217612,"eIF-2B gamma, eukaryotic translation initiation factor 2B subunit 3",6.756445920162273,OTHER,0.000605,0.999395,,0,0,o,cgd8_3940-RA-p1,252,-3.217612,6.756445920162273,"eIF-2B gamma, eukaryotic translation initiation factor 2B subunit 3",True,False,True,True
cgd2_530-RA-p1,253,3.204709,1.0,-,-0.000390689249910088,-0.5057886000227166,-3.204709,Proteasome subunit beta type,7.497269919546035,OTHER,0.001934,0.998066,,0,0,o,cgd2_530-RA-p1,253,-3.204709,7.497269919546035,Proteasome subunit beta type,True,False,True,False
cgd8_70-RA-p1,254,3.202603,1.0,+,-0.000390689249910088,0.5055031061332899,3.202603,Calcineurin-like phosphoesterase,7.102389107591626,OTHER,0.390944,0.609056,,1,0,i12-28o,cgd8_70-RA-p1,254,3.202603,7.102389107591626,Calcineurin-like phosphoesterase,False,False,False,False
cgd7_60-RA-p1,255,3.191583,1.0,-,-0.000390689249910088,-0.5040061431331384,-3.191583,Hat1-like acetyltransferase,5.785864068214973,OTHER,0.000354,0.9996459999999999,,0,0,o,cgd7_60-RA-p1,255,-3.191583,5.785864068214973,Hat1-like acetyltransferase,True,False,False,True
cgd8_3790-RA-p1,256,3.14443,1.0,-,-0.000390689249910088,-0.4975419310880635,-3.14443,SEC14/CRAL-TRIO lipid binding domain,6.8756133349295725,OTHER,0.000897,0.9991030000000001,,0,0,o,cgd8_3790-RA-p1,256,-3.14443,6.8756133349295725,SEC14/CRAL-TRIO lipid binding domain,True,False,True,True
cgd8_1120-RA-p1,257,3.132165,1.0,-,-0.000390689249910088,-0.4958446322818259,-3.132165,HBS1 eRFS. GTpase. (RNA metabolism translation),6.169007592786492,OTHER,0.0006259999999999999,0.999374,,0,0,o,cgd8_1120-RA-p1,257,-3.132165,6.169007592786492,HBS1 eRFS. GTpase. (RNA metabolism translation),True,False,False,False
cgd7_3350-RA-p1,258,3.118891,1.0,-,-0.000390689249910088,-0.4940001971599295,-3.118891,Eukaryotic DNA topoisomerase I,6.128026048143557,OTHER,0.000762,0.999238,,0,0,o,cgd7_3350-RA-p1,258,-3.118891,6.128026048143557,Eukaryotic DNA topoisomerase I,True,False,True,True
cgd1_3543-RA-p1,259,3.107862,1.0,+,-0.000390689249910088,0.4924617263550372,3.107862,Uncharacterized protein,7.053793095898576,OTHER,0.004492,0.995508,,0,0,o,cgd1_3543-RA-p1,259,3.107862,7.053793095898576,Uncharacterized protein,False,False,False,False
cgd7_4810-RA-p1,260,3.073571,1.0,+,-0.000390689249910088,0.48764324984733226,3.073571,Fibronectin II collagen-binding/PA14 domain containing protein,9.158576068222104,SP(Sec/SPI),0.884533,0.11546700000000001,CS pos: 22-23. ALS-QT. Pr: 0.6558,0,Y,n10-17c22/23o,cgd7_4810-RA-p1,260,3.073571,9.158576068222104,Fibronectin II collagen-binding/PA14 domain containing protein,True,False,True,True
cgd6_690-RA-p1,261,3.0152099999999997,1.0,-,-0.000390689249910088,-0.4793175647896572,-3.0152099999999997,Ribonucleotide reductase small subunit,7.130133732505715,OTHER,0.000167,0.999833,,1,0,o188-209i,cgd6_690-RA-p1,261,-3.0152099999999997,7.130133732505715,Ribonucleotide reductase small subunit,True,False,True,True
cgd3_640-RA-p1,262,3.012438,1.0,-,-0.000390689249910088,-0.47891811731405665,-3.012438,Acyl-CoA synthetase,7.501371513162646,OTHER,0.00025,0.99975,,0,0,o,cgd3_640-RA-p1,262,-3.012438,7.501371513162646,Acyl-CoA synthetase,False,False,False,False
cgd7_1660-RA-p1,263,3.01002,1.0,-,-0.000390689249910088,-0.47856938126187704,-3.01002,Uncharacterized protein,6.543631669447071,OTHER,0.002294,0.997706,,0,0,o,cgd7_1660-RA-p1,263,-3.01002,6.543631669447071,Uncharacterized protein,True,False,False,True
cgd5_880-RA-p1,264,2.968252,1.0,-,-0.000390689249910088,-0.4725007691014541,-2.968252,TsaA-like domain containing protein,5.228661661016432,OTHER,0.000661,0.999339,,0,0,o,cgd5_880-RA-p1,264,-2.968252,5.228661661016432,TsaA-like domain containing protein,False,False,False,False
cgd2_2020-RA-p1,265,2.959507,1.0,-,-0.000390689249910088,-0.47121937152793597,-2.959507,Uncharacterized protein,6.625714313266411,OTHER,0.009988,0.9900120000000001,,0,0,o,cgd2_2020-RA-p1,265,-2.959507,6.625714313266411,Uncharacterized protein,True,False,True,True
cgd6_820-RA-p1,266,2.939132,1.0,+,-0.000390689249910088,0.4682190912050665,2.939132,Uncharacterized Secreted Protein,9.038827392422172,SP(Sec/SPI),0.988498,0.011502,CS pos: 21-22. VQA-ST. Pr: 0.8217,0,Y,n5-16c21/22o,cgd6_820-RA-p1,266,2.939132,9.038827392422172,Uncharacterized Secreted Protein,False,False,False,False
cgd7_340-RA-p1,267,2.936871,1.0,-,-0.000390689249910088,-0.46788487086105196,-2.936871,GRASP55/65 PDZ-like domain containing protein,5.608352174019704,OTHER,0.0006129999999999999,0.999387,,0,0,o,cgd7_340-RA-p1,267,-2.936871,5.608352174019704,GRASP55/65 PDZ-like domain containing protein,False,False,True,False
cgd6_2440-RA-p1,268,2.930402,1.0,+,-0.000390689249910088,0.46692720206266763,2.930402,Uncharacterized protein,6.918406422580027,OTHER,0.0004940000000000001,0.9995059999999999,,6,0,i28-47o53-78i98-119o131-147i159-175o195-220i,cgd6_2440-RA-p1,268,2.930402,6.918406422580027,Uncharacterized protein,False,False,False,False
cgd8_3260-RA-p1,269,2.929268,1.0,-,-0.000390689249910088,-0.4667591072898813,-2.929268,Importin,7.356150834390296,OTHER,0.00059,0.99941,,0,0,o,cgd8_3260-RA-p1,269,-2.929268,7.356150834390296,Importin,True,False,True,True
cgd2_2550-RA-p1,270,2.9245509999999997,1.0,+,-0.000390689249910088,0.4660591992419816,2.9245509999999997,Uncharacterized protein,7.762886160370834,SP(Sec/SPI),0.9960899999999999,0.00391,CS pos: 24-25. SEC-TS. Pr: 0.5785,0,Y,n6-17c22/23o,cgd2_2550-RA-p1,270,2.9245509999999997,7.762886160370834,Uncharacterized protein,False,False,False,False
cgd8_590-RA-p1,271,2.923969,1.0,-,-0.000390689249910088,-0.4659727639081529,-2.923969,alpha/beta hydrolase fold-containing protein,6.439101798365256,OTHER,0.0006519999999999999,0.9993479999999999,,1,0,i106-126o,cgd8_590-RA-p1,271,-2.923969,6.439101798365256,alpha/beta hydrolase fold-containing protein,False,False,False,False
cgd2_860-RA-p1,272,2.898669,1.0,-,-0.000390689249910088,-0.4621986259515092,-2.898669,Proteasome subunit beta type,7.2976208288681095,OTHER,0.000442,0.999558,,0,0,o,cgd2_860-RA-p1,272,-2.898669,7.2976208288681095,Proteasome subunit beta type,True,False,False,True
cgd2_910-RA-p1,273,2.889298,1.0,-,-0.000390689249910088,-0.46079233695712535,-2.889298,Protein kinase domain containing protein,6.293560686295772,OTHER,0.000848,0.999152,,0,0,o,cgd2_910-RA-p1,273,-2.889298,6.293560686295772,Protein kinase domain containing protein,False,False,False,False
cgd3_1340-RA-p1,274,2.872042,1.0,-,-0.000390689249910088,-0.45819078662697166,-2.872042,NMD3p like protein,5.91095044794233,OTHER,0.0037719999999999997,0.9962280000000001,,0,0,o,cgd3_1340-RA-p1,274,-2.872042,5.91095044794233,NMD3p like protein,True,False,False,True
cgd5_1670-RA-p1,275,2.84502,1.0,+,-0.000390689249910088,0.4540853237571384,2.84502,Uncharacterized protein,7.475115012875073,OTHER,0.007876000000000001,0.992124,,0,0,o,cgd5_1670-RA-p1,275,2.84502,7.475115012875073,Uncharacterized protein,False,False,False,False
cgd4_790-RA-p1,276,2.8437639999999997,1.0,+,-0.000390689249910088,0.45389355206106635,2.8437639999999997,4F5-like/Zinc-binding domain-containing/At2g23090-like protein,6.469702507212962,OTHER,0.000521,0.9994790000000001,,0,0,o,cgd4_790-RA-p1,276,2.8437639999999997,6.469702507212962,4F5-like/Zinc-binding domain-containing/At2g23090-like protein,False,False,True,True
cgd1_1510-RA-p1,277,2.806482,1.0,+,-0.000390689249910088,0.4481622611198304,2.806482,Signal peptide region containing protein,8.915507120312858,SP(Sec/SPI),0.967923,0.032077,CS pos: 24-25. CEA-GL. Pr: 0.5447,0,Y,n3-13c17/18o,cgd1_1510-RA-p1,277,2.806482,8.915507120312858,Signal peptide region containing protein,True,False,False,False
cgd8_3420-RA-p1,278,2.804934,1.0,-,-0.000390689249910088,-0.44792264677826654,-2.804934,Protein arginine N-methyltransferase,6.365132166964691,OTHER,0.001953,0.9980469999999999,,0,0,o,cgd8_3420-RA-p1,278,-2.804934,6.365132166964691,Protein arginine N-methyltransferase,False,False,False,True
cgd6_510-RA-p1,279,2.803793,1.0,-,-0.000390689249910088,-0.4477459471419008,-2.803793,Synaptobrevin/VAMP-like protein,6.409041087387908,OTHER,0.009045000000000001,0.9909549999999999,,0,0,o,cgd6_510-RA-p1,279,-2.803793,6.409041087387908,Synaptobrevin/VAMP-like protein,True,False,True,True
cgd8_1780-RA-p1,280,2.801376,1.0,-,-0.000390689249910088,-0.4473714036347129,-2.801376,Uncharacterized protein,6.873833371113057,SP(Sec/SPI),0.996394,0.0036060000000000003,CS pos: 20-21. GLG-LG. Pr: 0.7255,0,Y,n4-15c20/21o,cgd8_1780-RA-p1,280,-2.801376,6.873833371113057,Uncharacterized protein,False,False,False,False
cgd5_3690-RA-p1,281,2.791655,1.0,+,-0.000390689249910088,0.445861746023414,2.791655,TRAM/LAG1/CLN8 homology domain containing protein,6.939320946095519,OTHER,0.000275,0.999725,,7,0,i20-36o75-96i108-130o142-160i167-190o202-221i241-260o,cgd5_3690-RA-p1,281,2.791655,6.939320946095519,TRAM/LAG1/CLN8 homology domain containing protein,False,False,False,True
cgd8_340-RA-p1,282,2.786075,1.0,-,-0.000390689249910088,-0.4449928032752114,-2.786075,Exoribonuclease domain containing protein,5.779955849877383,OTHER,0.000793,0.999207,,0,0,o,cgd8_340-RA-p1,282,-2.786075,5.779955849877383,Exoribonuclease domain containing protein,True,False,True,True
cgd2_3180-RA-p1,283,2.7715240000000003,1.0,-,-0.000390689249910088,-0.44271864371593683,-2.7715240000000003,DNA polymerase III delta subunit,5.9008466818073355,OTHER,0.001355,0.9986450000000001,,0,0,o,cgd2_3180-RA-p1,283,-2.7715240000000003,5.9008466818073355,DNA polymerase III delta subunit,True,False,True,True
cgd8_3460-RA-p1,284,2.748411,1.0,-,-0.000390689249910088,-0.4390816780546301,-2.748411,Methionyl-tRNA synthetase,7.263943240043353,OTHER,0.0014089999999999999,0.998591,,0,0,o,cgd8_3460-RA-p1,284,-2.748411,7.263943240043353,Methionyl-tRNA synthetase,True,False,True,True
cgd2_3060-RA-p1,285,2.717222,1.0,+,-0.000390689249910088,0.43412512220012717,2.717222,Uncharacterized protein,5.958707191087285,SP(Sec/SPI),0.9866459999999999,0.013354,CS pos: 20-21. CKC-DG. Pr: 0.5802,0,Y,n5-16c20/21o,cgd2_3060-RA-p1,285,2.717222,5.958707191087285,Uncharacterized protein,False,False,False,False
cgd4_260-RA-p1,286,2.695369,1.0,-,-0.000390689249910088,-0.43061822914938885,-2.695369,WD40-repeat-containing protein,7.2260466974299185,OTHER,0.089085,0.9109149999999999,,0,Y,n23-33c38/39o,cgd4_260-RA-p1,286,-2.695369,7.2260466974299185,WD40-repeat-containing protein,True,False,True,True
cgd2_2200-RA-p1,287,2.67143,1.0,+,-0.000390689249910088,0.4267437987652185,2.67143,Ribosomal protein L37,7.3600894734865125,OTHER,0.0005099999999999999,0.99949,,0,0,o,cgd2_2200-RA-p1,287,2.67143,7.3600894734865125,Ribosomal protein L37,True,False,True,True
cgd8_4110-RA-p1,288,2.645249,1.0,-,-0.000390689249910088,-0.42246655888016543,-2.645249,Uncharacterized protein with WD40 repeat,7.32786235597208,OTHER,0.0017670000000000001,0.998233,,0,0,o,cgd8_4110-RA-p1,288,-2.645249,7.32786235597208,Uncharacterized protein with WD40 repeat,True,False,True,True
cgd3_3320-RA-p1,289,2.616607,1.0,-,-0.000390689249910088,-0.4177384988920112,-2.616607,phenylalanyl-tRNA synthetase,7.0183673702328475,OTHER,0.00042800000000000005,0.9995719999999999,,0,0,o,cgd3_3320-RA-p1,289,-2.616607,7.0183673702328475,phenylalanyl-tRNA synthetase,True,False,True,True
cgd2_2580-RA-p1,290,2.580685,1.0,-,-0.000390689249910088,-0.41173499752698606,-2.580685,Uncharacterized protein,6.716645540902723,SP(Sec/SPI),0.700457,0.299543,CS pos: 29-30. VRS-NN. Pr: 0.3338,0,Y,n10-19c23/24o,cgd2_2580-RA-p1,290,-2.580685,6.716645540902723,Uncharacterized protein,False,False,False,False
cgd7_4270-RA-p1,291,2.572236,1.0,-,-0.000390689249910088,-0.41031081215099824,-2.572236,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [gpmA].",7.8955072601946465,OTHER,0.002098,0.9979020000000001,,0,0,o,cgd7_4270-RA-p1,291,-2.572236,7.8955072601946465,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [gpmA].",True,False,True,True
cgd5_2510-RA-p1,292,2.56303,1.0,-,-0.000390689249910088,-0.4087536895858071,-2.56303,Serine/threonine-protein kinase,6.641714987890413,OTHER,0.000396,0.999604,,0,0,o,cgd5_2510-RA-p1,292,-2.56303,6.641714987890413,Serine/threonine-protein kinase,True,False,True,True
cgd3_4330-RA-p1,293,2.552673,1.0,+,-0.000390689249910088,0.4069951848037483,2.552673,Metallo-dependent phosphatase-like,4.981607220219835,OTHER,0.000459,0.999541,,0,0,o,cgd3_4330-RA-p1,293,2.552673,4.981607220219835,Metallo-dependent phosphatase-like,True,False,False,True
cgd1_1160-RA-p1,294,2.531735,1.0,+,-0.000390689249910088,0.40341824555515093,2.531735,Signal peptide region containing protein,7.293423624230152,SP(Sec/SPI),0.987959,0.012041,CS pos: 22-23. SKG-EE. Pr: 0.9051,0,Y,n6-17c22/23o,cgd1_1160-RA-p1,294,2.531735,7.293423624230152,Signal peptide region containing protein,False,False,False,False
cgd1_2130-RA-p1,295,2.5296939999999997,1.0,-,-0.000390689249910088,-0.403067990682225,-2.5296939999999997,Glutamine-tRNA synthetase,7.505480775652976,OTHER,0.000563,0.9994370000000001,,0,0,o,cgd1_2130-RA-p1,295,-2.5296939999999997,7.505480775652976,Glutamine-tRNA synthetase,True,False,True,True
cgd2_3010-RA-p1,296,2.525377,1.0,-,-0.000390689249910088,-0.4023262207905041,-2.525377,N-ethylmaleimide-sensitive factor (NSF1)-like AAA Atpase,6.955591470230248,OTHER,0.001802,0.9981979999999999,,0,0,o,cgd2_3010-RA-p1,296,-2.525377,6.955591470230248,N-ethylmaleimide-sensitive factor (NSF1)-like AAA Atpase,True,False,True,True
cgd2_1450-RA-p1,297,2.518397,1.0,+,-0.000390689249910088,0.4011241933329486,2.518397,unspecified product,6.629253592081633,OTHER,0.001505,0.998495,,12,0,i61-83o103-123i130-147o159-177i189-208o241-263i342-364o376-400i412-434o440-466i487-507o527-550i,cgd2_1450-RA-p1,297,2.518397,6.629253592081633,unspecified product,True,False,False,True
cgd4_850-RA-p1,298,2.4726779999999997,1.0,-,-0.000390689249910088,-0.39316756483353077,-2.4726779999999997,Uncharacterized Secreted Protein (CpLSP gene family),6.186175617163064,SP(Sec/SPI),0.935674,0.064326,CS pos: 25-26. VFC-TD. Pr: 0.6916,0,Y,n8-20c25/26o,cgd4_850-RA-p1,298,-2.4726779999999997,6.186175617163064,Uncharacterized Secreted Protein (CpLSP gene family),False,False,False,False
cgd2_790-RA-p1,299,2.465535,1.0,+,-0.000390689249910088,0.3919111720259384,2.465535,LH2/LCCL/SRCR domain containing protein,9.043594756572885,OTHER,0.42590100000000003,0.574099,,0,Y,n21-31c36/37o,cgd2_790-RA-p1,299,2.465535,9.043594756572885,LH2/LCCL/SRCR domain containing protein,True,False,True,True
cgd3_3970-RA-p1,300,2.4616439999999997,1.0,+,-0.000390689249910088,0.39122524598981784,2.4616439999999997,Yer007c-ap/MCT-1 like PUA RNA binding domain containing protein,6.734198893259128,OTHER,0.000692,0.999308,,0,0,o,cgd3_3970-RA-p1,300,2.4616439999999997,6.734198893259128,Yer007c-ap/MCT-1 like PUA RNA binding domain containing protein,True,False,True,True
cgd3_2200-RA-p1,301,2.420889,1.0,-,-0.000390689249910088,-0.3839748770945065,-2.420889,Proteasome subunit alpha type,7.5109045393911815,OTHER,0.0033759999999999997,0.996624,,0,0,o,cgd3_2200-RA-p1,301,-2.420889,7.5109045393911815,Proteasome subunit alpha type,True,False,True,True
